,Latitude,Longitude,Distance
2476,36.83470841,-121.8296631,4.956017106
2477,36.83472153,-121.8296785,4.958017178
2478,36.83473464,-121.8296938,4.96001725
2479,36.83474775,-121.8297092,4.962017322
2480,36.83476087,-121.8297246,4.964017394
2481,36.83477398,-121.82974,4.966017465
2482,36.8347871,-121.8297554,4.968017537
2483,36.83480021,-121.8297707,4.970017609
2484,36.83481332,-121.8297861,4.972017681
2485,36.83482644,-121.8298015,4.974017753
2486,36.83483955,-121.8298169,4.976017825
2487,36.83485266,-121.8298323,4.978017897
2488,36.83486578,-121.8298476,4.980017969
2489,36.83487889,-121.829863,4.982018041
2490,36.834892,-121.8298784,4.984018113
2491,36.83490512,-121.8298938,4.986018185
2492,36.83491823,-121.8299092,4.988018256
2493,36.83493134,-121.8299245,4.990018328
2494,36.83494446,-121.8299399,4.9920184
2495,36.83495757,-121.8299553,4.994018472
2496,36.83497069,-121.8299707,4.996018544
2497,36.8349838,-121.8299861,4.998018616
2498,36.83499691,-121.8300015,5.000018688
2499,36.83501003,-121.8300168,5.00201876
2500,36.83502314,-121.8300322,5.004018832
2501,36.83503625,-121.8300476,5.006018904
2502,36.83504937,-121.830063,5.008018976
2503,36.83506248,-121.8300784,5.010019048
2504,36.83507559,-121.8300937,5.012019119
2505,36.83508871,-121.8301091,5.014019191
2506,36.83510182,-121.8301245,5.016019263
2507,36.83511493,-121.8301399,5.018019335
2508,36.83512805,-121.8301553,5.020019407
2509,36.83514116,-121.8301706,5.022019479
2510,36.83515428,-121.830186,5.024019551
2511,36.83516739,-121.8302014,5.026019623
2512,36.8351805,-121.8302168,5.028019695
2513,36.83519362,-121.8302322,5.030019767
2514,36.83520673,-121.8302475,5.032019839
2515,36.83521984,-121.8302629,5.034019911
2516,36.83523296,-121.8302783,5.036019982
2517,36.83524607,-121.8302937,5.038020054
2518,36.83525918,-121.8303091,5.040020126
2519,36.8352723,-121.8303245,5.042020198
2520,36.83528541,-121.8303398,5.04402027
2521,36.83529852,-121.8303552,5.046020342
2522,36.83531164,-121.8303706,5.048020414
2523,36.83532475,-121.830386,5.050020486
2524,36.83533786,-121.8304014,5.052020558
2525,36.83535098,-121.8304167,5.05402063
2526,36.83536409,-121.8304321,5.056020702
2527,36.83537721,-121.8304475,5.058020773
2528,36.83539032,-121.8304629,5.060020845
2529,36.83540343,-121.8304783,5.062020917
2530,36.83541655,-121.8304936,5.064020989
2531,36.83542966,-121.830509,5.066021061
2532,36.83544277,-121.8305244,5.068021133
2533,36.83545589,-121.8305398,5.070021205
2534,36.835469,-121.8305552,5.072021277
2535,36.83548211,-121.8305706,5.074021349
2536,36.83549523,-121.8305859,5.076021421
2537,36.83550834,-121.8306013,5.078021493
2538,36.83552145,-121.8306167,5.080021565
2539,36.83553457,-121.8306321,5.082021636
2540,36.83554768,-121.8306475,5.084021708
2541,36.8355608,-121.8306628,5.08602178
2542,36.83557391,-121.8306782,5.088021852
2543,36.83558702,-121.8306936,5.090021924
2544,36.83560014,-121.830709,5.092021996
2545,36.83561325,-121.8307244,5.094022068
2546,36.83562636,-121.8307397,5.09602214
2547,36.83563948,-121.8307551,5.098022212
2548,36.83565259,-121.8307705,5.100022284
2549,36.8356657,-121.8307859,5.102022356
2550,36.83567882,-121.8308013,5.104022427
2551,36.83569193,-121.8308166,5.106022499
2552,36.83570504,-121.830832,5.108022571
2553,36.83571816,-121.8308474,5.110022643
2554,36.83573127,-121.8308628,5.112022715
2555,36.83574439,-121.8308782,5.114022787
2556,36.8357575,-121.8308936,5.116022859
2557,36.83577061,-121.8309089,5.118022931
2558,36.83578373,-121.8309243,5.120023003
2559,36.83579684,-121.8309397,5.122023075
2560,36.83580995,-121.8309551,5.124023147
2561,36.83582307,-121.8309705,5.126023219
2562,36.83583618,-121.8309858,5.12802329
2563,36.83584929,-121.8310012,5.130023362
2564,36.83586241,-121.8310166,5.132023434
2565,36.83587552,-121.831032,5.134023506
2566,36.83588863,-121.8310474,5.136023578
2567,36.83590175,-121.8310627,5.13802365
2568,36.83591486,-121.8310781,5.140023722
2569,36.83592798,-121.8310935,5.142023794
2570,36.83594109,-121.8311089,5.144023866
2571,36.8359542,-121.8311243,5.146023938
2572,36.83596732,-121.8311396,5.14802401
2573,36.83598043,-121.831155,5.150024081
2574,36.83599354,-121.8311704,5.152024153
2575,36.83600666,-121.8311858,5.154024225
2576,36.83601977,-121.8312012,5.156024297
2577,36.83603288,-121.8312166,5.158024369
2578,36.836046,-121.8312319,5.160024441
2579,36.83605911,-121.8312473,5.162024513
2580,36.83607222,-121.8312627,5.164024585
2581,36.83608534,-121.8312781,5.166024657
2582,36.83609845,-121.8312935,5.168024729
2583,36.83611157,-121.8313088,5.170024801
2584,36.83612468,-121.8313242,5.172024873
2585,36.83613779,-121.8313396,5.174024944
2586,36.83615091,-121.831355,5.176025016
2587,36.83616402,-121.8313704,5.178025088
2588,36.83617713,-121.8313857,5.18002516
2589,36.83619025,-121.8314011,5.182025232
2590,36.83620336,-121.8314165,5.184025304
2591,36.83621647,-121.8314319,5.186025376
2592,36.83622959,-121.8314473,5.188025448
2593,36.8362427,-121.8314626,5.19002552
2594,36.83625581,-121.831478,5.192025592
2595,36.83626893,-121.8314934,5.194025664
2596,36.83628204,-121.8315088,5.196025735
2597,36.83629516,-121.8315242,5.198025807
2598,36.83630827,-121.8315396,5.200025879
2599,36.83632138,-121.8315549,5.202025951
2600,36.8363345,-121.8315703,5.204026023
2601,36.83634761,-121.8315857,5.206026095
2602,36.83636072,-121.8316011,5.208026167
2603,36.83637384,-121.8316165,5.210026239
2604,36.83638695,-121.8316318,5.212026311
2605,36.83640006,-121.8316472,5.214026383
2606,36.83641318,-121.8316626,5.216026455
2607,36.83642629,-121.831678,5.218026527
2608,36.8364394,-121.8316934,5.220026598
2609,36.83645252,-121.8317087,5.22202667
2610,36.83646563,-121.8317241,5.224026742
2611,36.83647875,-121.8317395,5.226026814
2612,36.83649186,-121.8317549,5.228026886
2613,36.83650497,-121.8317703,5.230026958
2614,36.83651809,-121.8317856,5.23202703
2615,36.8365312,-121.831801,5.234027102
2616,36.83654431,-121.8318164,5.236027174
2617,36.83655743,-121.8318318,5.238027246
2618,36.83657054,-121.8318472,5.240027318
2619,36.83658365,-121.8318626,5.242027389
2620,36.83659677,-121.8318779,5.244027461
2621,36.83660988,-121.8318933,5.246027533
2622,36.83662299,-121.8319087,5.248027605
2623,36.83663611,-121.8319241,5.250027677
2624,36.83664922,-121.8319395,5.252027749
2625,36.83666234,-121.8319548,5.254027821
2626,36.83667545,-121.8319702,5.256027893
2627,36.83668856,-121.8319856,5.258027965
2628,36.83670168,-121.832001,5.260028037
2629,36.83671479,-121.8320164,5.262028109
2630,36.8367279,-121.8320317,5.264028181
2631,36.83674102,-121.8320471,5.266028252
2632,36.83675413,-121.8320625,5.268028324
2633,36.83676724,-121.8320779,5.270028396
2634,36.83678036,-121.8320933,5.272028468
2635,36.83679347,-121.8321087,5.27402854
2636,36.83680658,-121.832124,5.276028612
2637,36.8368197,-121.8321394,5.278028684
2638,36.83683281,-121.8321548,5.280028756
2639,36.83684593,-121.8321702,5.282028828
2640,36.83685904,-121.8321856,5.2840289
2641,36.83687215,-121.8322009,5.286028972
2642,36.83688527,-121.8322163,5.288029043
2643,36.83689838,-121.8322317,5.290029115
2644,36.83691149,-121.8322471,5.292029187
2645,36.83692461,-121.8322625,5.294029259
2646,36.83693772,-121.8322778,5.296029331
2647,36.83695083,-121.8322932,5.298029403
2648,36.83696395,-121.8323086,5.300029475
2649,36.83697706,-121.832324,5.302029547
2650,36.83699017,-121.8323394,5.304029619
2651,36.83700329,-121.8323547,5.306029691
2652,36.8370164,-121.8323701,5.308029763
2653,36.83702951,-121.8323855,5.310029835
2654,36.83704263,-121.8324009,5.312029906
2655,36.83705574,-121.8324163,5.314029978
2656,36.83706886,-121.8324317,5.31603005
2657,36.83708197,-121.832447,5.318030122
2658,36.83709508,-121.8324624,5.320030194
2659,36.8371082,-121.8324778,5.322030266
2660,36.83712131,-121.8324932,5.324030338
2661,36.83713442,-121.8325086,5.32603041
2662,36.83714754,-121.8325239,5.328030482
2663,36.83716065,-121.8325393,5.330030554
2664,36.83717376,-121.8325547,5.332030626
2665,36.83718688,-121.8325701,5.334030698
2666,36.83719999,-121.8325855,5.336030769
2667,36.8372131,-121.8326008,5.338030841
2668,36.83722622,-121.8326162,5.340030913
2669,36.83723933,-121.8326316,5.342030985
2670,36.83725245,-121.832647,5.344031057
2671,36.83726556,-121.8326624,5.346031129
2672,36.83727867,-121.8326777,5.348031201
2673,36.83729179,-121.8326931,5.350031273
2674,36.8373049,-121.8327085,5.352031345
2675,36.83731801,-121.8327239,5.354031417
2676,36.83733113,-121.8327393,5.356031489
2677,36.83734424,-121.8327547,5.35803156
2678,36.83735735,-121.83277,5.360031632
2679,36.83737047,-121.8327854,5.362031704
2680,36.83738358,-121.8328008,5.364031776
2681,36.83739669,-121.8328162,5.366031848
2682,36.83740981,-121.8328316,5.36803192
2683,36.83742292,-121.8328469,5.370031992
2684,36.83743604,-121.8328623,5.372032064
2685,36.83744915,-121.8328777,5.374032136
2686,36.83746226,-121.8328931,5.376032208
2687,36.83747538,-121.8329085,5.37803228
2688,36.83748849,-121.8329238,5.380032352
2689,36.8375016,-121.8329392,5.382032423
2690,36.83751472,-121.8329546,5.384032495
2691,36.83752783,-121.83297,5.386032567
2692,36.83754094,-121.8329854,5.388032639
2693,36.83755406,-121.8330007,5.390032711
2694,36.83756717,-121.8330161,5.392032783
2695,36.83758028,-121.8330315,5.394032855
2696,36.8375934,-121.8330469,5.396032927
2697,36.83760651,-121.8330623,5.398032999
2698,36.83761963,-121.8330777,5.400033071
2699,36.83763274,-121.833093,5.402033143
2700,36.83764585,-121.8331084,5.404033214
2701,36.83765897,-121.8331238,5.406033286
2702,36.83767208,-121.8331392,5.408033358
2703,36.83768519,-121.8331546,5.41003343
2704,36.83769831,-121.8331699,5.412033502
2705,36.83771142,-121.8331853,5.414033574
2706,36.83772453,-121.8332007,5.416033646
2707,36.83773765,-121.8332161,5.418033718
2708,36.83775076,-121.8332315,5.42003379
2709,36.83776387,-121.8332468,5.422033862
2710,36.83777699,-121.8332622,5.424033934
2711,36.8377901,-121.8332776,5.426034006
2712,36.83780322,-121.833293,5.428034077
2713,36.83781633,-121.8333084,5.430034149
2714,36.83782944,-121.8333238,5.432034221
2715,36.83784256,-121.8333391,5.434034293
2716,36.83785567,-121.8333545,5.436034365
2717,36.83786878,-121.8333699,5.438034437
2718,36.8378819,-121.8333853,5.440034509
2719,36.83789501,-121.8334007,5.442034581
2720,36.83790812,-121.833416,5.444034653
2721,36.83792124,-121.8334314,5.446034725
2722,36.83793435,-121.8334468,5.448034797
2723,36.83794746,-121.8334622,5.450034868
2724,36.83796058,-121.8334776,5.45203494
2725,36.83797369,-121.8334929,5.454035012
2726,36.83798681,-121.8335083,5.456035084
2727,36.83799992,-121.8335237,5.458035156
2728,36.83801303,-121.8335391,5.460035228
2729,36.83802615,-121.8335545,5.4620353
2730,36.83803926,-121.8335698,5.464035372
2731,36.83805237,-121.8335852,5.466035444
2732,36.83806549,-121.8336006,5.468035516
2733,36.8380786,-121.833616,5.470035588
2734,36.83809171,-121.8336314,5.47203566
2735,36.83810483,-121.8336468,5.474035731
2736,36.83811794,-121.8336621,5.476035803
2737,36.83813105,-121.8336775,5.478035875
2738,36.83814417,-121.8336929,5.480035947
2739,36.83815728,-121.8337083,5.482036019
2740,36.8381704,-121.8337237,5.484036091
2741,36.83818351,-121.833739,5.486036163
2742,36.83819662,-121.8337544,5.488036235
2743,36.83820974,-121.8337698,5.490036307
2744,36.83822285,-121.8337852,5.492036379
2745,36.83823596,-121.8338006,5.494036451
2746,36.83824908,-121.8338159,5.496036522
2747,36.83826219,-121.8338313,5.498036594
2748,36.8382753,-121.8338467,5.500036666
2749,36.83828842,-121.8338621,5.502036738
2750,36.83830153,-121.8338775,5.50403681
2751,36.83831464,-121.8338928,5.506036882
2752,36.83832776,-121.8339082,5.508036954
2753,36.83834087,-121.8339236,5.510037026
2754,36.83835399,-121.833939,5.512037098
2755,36.8383671,-121.8339544,5.51403717
2756,36.83838021,-121.8339698,5.516037242
2757,36.83839333,-121.8339851,5.518037314
2758,36.83840644,-121.8340005,5.520037385
2759,36.83841955,-121.8340159,5.522037457
2760,36.83843267,-121.8340313,5.524037529
2761,36.83844578,-121.8340467,5.526037601
2762,36.83845889,-121.834062,5.528037673
2763,36.83847201,-121.8340774,5.530037745
2764,36.83848512,-121.8340928,5.532037817
2765,36.83849823,-121.8341082,5.534037889
2766,36.83851135,-121.8341236,5.536037961
2767,36.83852446,-121.8341389,5.538038033
2768,36.83853758,-121.8341543,5.540038105
2769,36.83855069,-121.8341697,5.542038176
2770,36.8385638,-121.8341851,5.544038248
2771,36.83857692,-121.8342005,5.54603832
2772,36.83859003,-121.8342158,5.548038392
2773,36.83860314,-121.8342312,5.550038464
2774,36.83861626,-121.8342466,5.552038536
2775,36.83862937,-121.834262,5.554038608
2776,36.83864248,-121.8342774,5.55603868
2777,36.8386556,-121.8342928,5.558038752
2778,36.83866871,-121.8343081,5.560038824
2779,36.83868182,-121.8343235,5.562038896
2780,36.83869494,-121.8343389,5.564038968
2781,36.83870805,-121.8343543,5.566039039
2782,36.83872116,-121.8343697,5.568039111
2783,36.83873428,-121.834385,5.570039183
2784,36.83874739,-121.8344004,5.572039255
2785,36.83876051,-121.8344158,5.574039327
2786,36.83877362,-121.8344312,5.576039399
2787,36.83878673,-121.8344466,5.578039471
2788,36.83879985,-121.8344619,5.580039543
2789,36.83881296,-121.8344773,5.582039615
2790,36.83882607,-121.8344927,5.584039687
2791,36.83883919,-121.8345081,5.586039759
2792,36.8388523,-121.8345235,5.58803983
2793,36.83886541,-121.8345389,5.590039902
2794,36.83887853,-121.8345542,5.592039974
2795,36.83889164,-121.8345696,5.594040046
2796,36.83890475,-121.834585,5.596040118
2797,36.83891787,-121.8346004,5.59804019
2798,36.83893098,-121.8346158,5.600040262
2799,36.8389441,-121.8346311,5.602040334
2800,36.83895721,-121.8346465,5.604040406
2801,36.83897032,-121.8346619,5.606040478
2802,36.83898344,-121.8346773,5.60804055
2803,36.83899655,-121.8346927,5.610040622
2804,36.83900966,-121.834708,5.612040693
2805,36.83902278,-121.8347234,5.614040765
2806,36.83903589,-121.8347388,5.616040837
2807,36.839049,-121.8347542,5.618040909
2808,36.83906212,-121.8347696,5.620040981
2809,36.83907523,-121.8347849,5.622041053
2810,36.83908834,-121.8348003,5.624041125
2811,36.83910146,-121.8348157,5.626041197
2812,36.83911457,-121.8348311,5.628041269
2813,36.83912769,-121.8348465,5.630041341
2814,36.8391408,-121.8348619,5.632041413
2815,36.83915391,-121.8348772,5.634041484
2816,36.83916703,-121.8348926,5.636041556
2817,36.83918014,-121.834908,5.638041628
2818,36.83919325,-121.8349234,5.6400417
2819,36.83920637,-121.8349388,5.642041772
2820,36.83921948,-121.8349541,5.644041844
2821,36.83923259,-121.8349695,5.646041916
2822,36.83924571,-121.8349849,5.648041988
2823,36.83925882,-121.8350003,5.65004206
2824,36.83927193,-121.8350157,5.652042132
2825,36.83928505,-121.835031,5.654042204
2826,36.83929816,-121.8350464,5.656042276
2827,36.83931128,-121.8350618,5.658042347
2828,36.83932439,-121.8350772,5.660042419
2829,36.8393375,-121.8350926,5.662042491
2830,36.83935062,-121.8351079,5.664042563
2831,36.83936373,-121.8351233,5.666042635
2832,36.83937684,-121.8351387,5.668042707
2833,36.83938996,-121.8351541,5.670042779
2834,36.83940307,-121.8351695,5.672042851
2835,36.83941618,-121.8351849,5.674042923
2836,36.8394293,-121.8352002,5.676042995
2837,36.83944241,-121.8352156,5.678043067
2838,36.83945552,-121.835231,5.680043139
2839,36.83946864,-121.8352464,5.68204321
2840,36.83948175,-121.8352618,5.684043282
2841,36.83949487,-121.8352771,5.686043354
2842,36.83950798,-121.8352925,5.688043426
2843,36.83952109,-121.8353079,5.690043498
2844,36.83953421,-121.8353233,5.69204357
2845,36.83954732,-121.8353387,5.694043642
2846,36.83956043,-121.835354,5.696043714
2847,36.83957355,-121.8353694,5.698043786
2848,36.83958666,-121.8353848,5.700043858
2849,36.83959977,-121.8354002,5.70204393
2850,36.83961289,-121.8354156,5.704044001
2851,36.839626,-121.8354309,5.706044073
2852,36.83963911,-121.8354463,5.708044145
2853,36.83965223,-121.8354617,5.710044217
2854,36.83966534,-121.8354771,5.712044289
2855,36.83967846,-121.8354925,5.714044361
2856,36.83969157,-121.8355079,5.716044433
2857,36.83970468,-121.8355232,5.718044505
2858,36.8397178,-121.8355386,5.720044577
2859,36.83973091,-121.835554,5.722044649
2860,36.83974402,-121.8355694,5.724044721
2861,36.83975714,-121.8355848,5.726044793
2862,36.83977025,-121.8356001,5.728044864
2863,36.83978336,-121.8356155,5.730044936
2864,36.83979648,-121.8356309,5.732045008
2865,36.83980959,-121.8356463,5.73404508
2866,36.8398227,-121.8356617,5.736045152
2867,36.83983582,-121.835677,5.738045224
2868,36.83984893,-121.8356924,5.740045296
2869,36.83986205,-121.8357078,5.742045368
2870,36.83987516,-121.8357232,5.74404544
2871,36.83988827,-121.8357386,5.746045512
2872,36.83990139,-121.8357539,5.748045584
2873,36.8399145,-121.8357693,5.750045655
2874,36.83992761,-121.8357847,5.752045727
2875,36.83994073,-121.8358001,5.754045799
2876,36.83995384,-121.8358155,5.756045871
2877,36.83996695,-121.8358309,5.758045943
2878,36.83998007,-121.8358462,5.760046015
2879,36.83999318,-121.8358616,5.762046087
2880,36.84000629,-121.835877,5.764046159
2881,36.84001941,-121.8358924,5.766046231
2882,36.84003252,-121.8359078,5.768046303
2883,36.84004564,-121.8359231,5.770046375
2884,36.84005875,-121.8359385,5.772046447
2885,36.84007186,-121.8359539,5.774046518
2886,36.84008498,-121.8359693,5.77604659
2887,36.84009809,-121.8359847,5.778046662
2888,36.8401112,-121.836,5.780046734
2889,36.84012432,-121.8360154,5.782046806
2890,36.84013743,-121.8360308,5.784046878
2891,36.84015054,-121.8360462,5.78604695
2892,36.84016366,-121.8360616,5.788047022
2893,36.84017677,-121.836077,5.790047094
2894,36.84018988,-121.8360923,5.792047166
2895,36.840203,-121.8361077,5.794047238
2896,36.84021611,-121.8361231,5.796047309
2897,36.84022923,-121.8361385,5.798047381
2898,36.84024234,-121.8361539,5.800047453
2899,36.84025545,-121.8361692,5.802047525
2900,36.84026857,-121.8361846,5.804047597
2901,36.84028168,-121.8362,5.806047669
2902,36.84029479,-121.8362154,5.808047741
2903,36.84030791,-121.8362308,5.810047813
2904,36.84032102,-121.8362461,5.812047885
2905,36.84033413,-121.8362615,5.814047957
2906,36.84034725,-121.8362769,5.816048029
2907,36.84036036,-121.8362923,5.818048101
2908,36.84037347,-121.8363077,5.820048172
2909,36.84038659,-121.836323,5.822048244
2910,36.8403997,-121.8363384,5.824048316
2911,36.84041281,-121.8363538,5.826048388
2912,36.84042593,-121.8363692,5.82804846
2913,36.84043904,-121.8363846,5.830048532
2914,36.84045216,-121.8364,5.832048604
2915,36.84046527,-121.8364153,5.834048676
2916,36.84047838,-121.8364307,5.836048748
2917,36.8404915,-121.8364461,5.83804882
2918,36.84050461,-121.8364615,5.840048892
2919,36.84051772,-121.8364769,5.842048963
2920,36.84053084,-121.8364922,5.844049035
2921,36.84054395,-121.8365076,5.846049107
2922,36.84055706,-121.836523,5.848049179
2923,36.84057018,-121.8365384,5.850049251
2924,36.84058329,-121.8365538,5.852049323
2925,36.8405964,-121.8365691,5.854049395
2926,36.84060952,-121.8365845,5.856049467
2927,36.84062263,-121.8365999,5.858049539
2928,36.84063575,-121.8366153,5.860049611
2929,36.84064886,-121.8366307,5.862049683
2930,36.84066197,-121.836646,5.864049755
2931,36.84067509,-121.8366614,5.866049826
2932,36.8406882,-121.8366768,5.868049898
2933,36.84070131,-121.8366922,5.87004997
2934,36.84071443,-121.8367076,5.872050042
2935,36.84072754,-121.836723,5.874050114
2936,36.84074065,-121.8367383,5.876050186
2937,36.84075377,-121.8367537,5.878050258
2938,36.84076688,-121.8367691,5.88005033
2939,36.84077999,-121.8367845,5.882050402
2940,36.84079311,-121.8367999,5.884050474
2941,36.84080622,-121.8368152,5.886050546
2942,36.84081934,-121.8368306,5.888050617
2943,36.84083245,-121.836846,5.890050689
2944,36.84084556,-121.8368614,5.892050761
2945,36.84085868,-121.8368768,5.894050833
2946,36.84087179,-121.8368921,5.896050905
2947,36.8408849,-121.8369075,5.898050977
2948,36.84089802,-121.8369229,5.900051049
2949,36.84091113,-121.8369383,5.902051121
2950,36.84092424,-121.8369537,5.904051193
2951,36.84093736,-121.836969,5.906051265
2952,36.84095047,-121.8369844,5.908051337
2953,36.84096358,-121.8369998,5.910051409
2954,36.8409767,-121.8370152,5.91205148
2955,36.84098981,-121.8370306,5.914051552
2956,36.84100293,-121.837046,5.916051624
2957,36.84101604,-121.8370613,5.918051696
2958,36.84102915,-121.8370767,5.920051768
2959,36.84104227,-121.8370921,5.92205184
2960,36.84105538,-121.8371075,5.924051912
2961,36.84106849,-121.8371229,5.926051984
2962,36.84108161,-121.8371382,5.928052056
2963,36.84109472,-121.8371536,5.930052128
2964,36.84110783,-121.837169,5.9320522
2965,36.84112095,-121.8371844,5.934052271
2966,36.84113406,-121.8371998,5.936052343
2967,36.84114717,-121.8372151,5.938052415
2968,36.84116029,-121.8372305,5.940052487
2969,36.8411734,-121.8372459,5.942052559
2970,36.84118652,-121.8372613,5.944052631
2971,36.84119963,-121.8372767,5.946052703
2972,36.84121274,-121.8372921,5.948052775
2973,36.84122586,-121.8373074,5.950052847
2974,36.84123897,-121.8373228,5.952052919
2975,36.84125208,-121.8373382,5.954052991
2976,36.8412652,-121.8373536,5.956053063
2977,36.84127831,-121.837369,5.958053134
2978,36.84129142,-121.8373843,5.960053206
2979,36.84130454,-121.8373997,5.962053278
2980,36.84131765,-121.8374151,5.96405335
2981,36.84133076,-121.8374305,5.966053422
2982,36.84134388,-121.8374459,5.968053494
2983,36.84135699,-121.8374612,5.970053566
2984,36.84137011,-121.8374766,5.972053638
2985,36.84138322,-121.837492,5.97405371
2986,36.84139633,-121.8375074,5.976053782
2987,36.84140945,-121.8375228,5.978053854
2988,36.84142256,-121.8375381,5.980053926
2989,36.84143567,-121.8375535,5.982053997
2990,36.84144879,-121.8375689,5.984054069
2991,36.8414619,-121.8375843,5.986054141
2992,36.84147501,-121.8375997,5.988054213
2993,36.84148813,-121.8376151,5.990054285
2994,36.84150124,-121.8376304,5.992054357
2995,36.84151435,-121.8376458,5.994054429
2996,36.84152747,-121.8376612,5.996054501
2997,36.84154058,-121.8376766,5.998054573
2998,36.8415537,-121.837692,6.000054645
2999,36.84156681,-121.8377073,6.002054717
3000,36.84157992,-121.8377227,6.004054788
3001,36.84159304,-121.8377381,6.00605486
3002,36.84160615,-121.8377535,6.008054932
3003,36.84161926,-121.8377689,6.010055004
3004,36.84163238,-121.8377842,6.012055076
3005,36.84164549,-121.8377996,6.014055148
3006,36.8416586,-121.837815,6.01605522
3007,36.84167172,-121.8378304,6.018055292
3008,36.84168483,-121.8378458,6.020055364
3009,36.84169794,-121.8378611,6.022055436
3010,36.84171106,-121.8378765,6.024055508
3011,36.84172417,-121.8378919,6.02605558
3012,36.84173729,-121.8379073,6.028055651
3013,36.8417504,-121.8379227,6.030055723
3014,36.84176351,-121.8379381,6.032055795
3015,36.84177663,-121.8379534,6.034055867
3016,36.84178974,-121.8379688,6.036055939
3017,36.84180285,-121.8379842,6.038056011
3018,36.84181597,-121.8379996,6.040056083
3019,36.84182908,-121.838015,6.042056155
3020,36.84184219,-121.8380303,6.044056227
3021,36.84185531,-121.8380457,6.046056299
3022,36.84186842,-121.8380611,6.048056371
3023,36.84188153,-121.8380765,6.050056442
3024,36.84189465,-121.8380919,6.052056514
3025,36.84190776,-121.8381072,6.054056586
3026,36.84192088,-121.8381226,6.056056658
3027,36.84193399,-121.838138,6.05805673
3028,36.8419471,-121.8381534,6.060056802
3029,36.84196022,-121.8381688,6.062056874
3030,36.84197333,-121.8381841,6.064056946
3031,36.84198644,-121.8381995,6.066057018
3032,36.84199956,-121.8382149,6.06805709
3033,36.84201267,-121.8382303,6.070057162
3034,36.84202578,-121.8382457,6.072057234
3035,36.8420389,-121.8382611,6.074057305
3036,36.84205201,-121.8382764,6.076057377
3037,36.84206512,-121.8382918,6.078057449
3038,36.84207824,-121.8383072,6.080057521
3039,36.84209135,-121.8383226,6.082057593
3040,36.84210446,-121.838338,6.084057665
3041,36.84211758,-121.8383533,6.086057737
3042,36.84213069,-121.8383687,6.088057809
3043,36.84214381,-121.8383841,6.090057881
3044,36.84215692,-121.8383995,6.092057953
3045,36.84217003,-121.8384149,6.094058025
3046,36.84218315,-121.8384302,6.096058096
3047,36.84219626,-121.8384456,6.098058168
3048,36.84220937,-121.838461,6.10005824
3049,36.84222249,-121.8384764,6.102058312
3050,36.8422356,-121.8384918,6.104058384
3051,36.84224871,-121.8385072,6.106058456
3052,36.84226183,-121.8385225,6.108058528
3053,36.84227494,-121.8385379,6.1100586
3054,36.84228805,-121.8385533,6.112058672
3055,36.84230117,-121.8385687,6.114058744
3056,36.84231428,-121.8385841,6.116058816
3057,36.8423274,-121.8385994,6.118058888
3058,36.84234051,-121.8386148,6.120058959
3059,36.84235362,-121.8386302,6.122059031
3060,36.84236674,-121.8386456,6.124059103
3061,36.84237985,-121.838661,6.126059175
3062,36.84239296,-121.8386763,6.128059247
3063,36.84240608,-121.8386917,6.130059319
3064,36.84241919,-121.8387071,6.132059391
3065,36.8424323,-121.8387225,6.134059463
3066,36.84244542,-121.8387379,6.136059535
3067,36.84245853,-121.8387532,6.138059607
3068,36.84247164,-121.8387686,6.140059679
3069,36.84248476,-121.838784,6.14205975
3070,36.84249787,-121.8387994,6.144059822
3071,36.84251099,-121.8388148,6.146059894
3072,36.8425241,-121.8388302,6.148059966
3073,36.84253721,-121.8388455,6.150060038
3074,36.84255033,-121.8388609,6.15206011
3075,36.84256344,-121.8388763,6.154060182
3076,36.84257655,-121.8388917,6.156060254
3077,36.84258967,-121.8389071,6.158060326
3078,36.84260278,-121.8389224,6.160060398
3079,36.84261589,-121.8389378,6.16206047
3080,36.84262901,-121.8389532,6.164060542
3081,36.84264212,-121.8389686,6.166060613
3082,36.84265523,-121.838984,6.168060685
3083,36.84266835,-121.8389993,6.170060757
3084,36.84268146,-121.8390147,6.172060829
3085,36.84269458,-121.8390301,6.174060901
3086,36.84270769,-121.8390455,6.176060973
3087,36.8427208,-121.8390609,6.178061045
3088,36.84273392,-121.8390762,6.180061117
3089,36.84274703,-121.8390916,6.182061189
3090,36.84276014,-121.839107,6.184061261
3091,36.84277326,-121.8391224,6.186061333
3092,36.84278637,-121.8391378,6.188061404
3093,36.84279948,-121.8391532,6.190061476
3094,36.8428126,-121.8391685,6.192061548
3095,36.84282571,-121.8391839,6.19406162
3096,36.84283882,-121.8391993,6.196061692
3097,36.84285194,-121.8392147,6.198061764
3098,36.84286505,-121.8392301,6.200061836
3099,36.84287817,-121.8392454,6.202061908
3100,36.84289128,-121.8392608,6.20406198
3101,36.84290439,-121.8392762,6.206062052
3102,36.84291751,-121.8392916,6.208062124
3103,36.84293062,-121.839307,6.210062196
3104,36.84294373,-121.8393223,6.212062267
3105,36.84295685,-121.8393377,6.214062339
3106,36.84296996,-121.8393531,6.216062411
3107,36.84298307,-121.8393685,6.218062483
3108,36.84299619,-121.8393839,6.220062555
3109,36.8430093,-121.8393992,6.222062627
3110,36.84302241,-121.8394146,6.224062699
3111,36.84303553,-121.83943,6.226062771
3112,36.84304864,-121.8394454,6.228062843
3113,36.84306176,-121.8394608,6.230062915
